commune_nom;voie_nom;commune_insee
Paris;Rue Lacroix;75117
Paris;Cité Florentine;75119
Paris;Rue des Wallons;75113
Paris;Rue Watt;75113
Paris;Avenue de la Soeur Rosalie;75113
Paris;Rue des Saules;75118
Paris;Rue la Bruyère;75109
Paris;Rue Mansart;75109
Paris;Rue Beaunier;75114
Paris;Passage Fréquel;75120
Paris;Passage des Deux Portes;75120
Paris;Rue Guy Môquet;75117
Paris;Rue Custine;75118
Paris;Rue des Terres au Curé;75113
Paris;Rue Daguerre;75114
Paris;Rue du Cirque;75108
Paris;Boulevard Sérurier;75119
Paris;Avenue Junot;75118
Paris;Rue de la Moselle;75119
Paris;Rue Riquet;75119
Paris;Avenue Villemain;75114
Paris;Rue Newton;75116
Paris;Rue Guillaume Tell;75117
Paris;Rue des Frères Flavien;75120
Paris;Rue de Rennes;75106
Paris;Avenue du Général Balfourier;75116
Paris;Impasse du Crédit Lyonnais;75113
Paris;Rue Ribera;75116
Paris;Villa Dietz-Monnin;75116
Paris;Rue Severo;75114
Paris;Rue Ernest Hemingway;75115
Paris;Rue Jadin;75117
Paris;Rue Alexandre Dumas;75111
Paris;Rue de Richelieu;75101
Paris;Rue Montorgueil;75102
Paris;Rue Mandar;75102
Paris;Rue de l'Amiral Roussin;75115
Paris;Rue du Foin;75103
Paris;Rue Rouelle;75115
Paris;Rue Bausset;75115
Paris;Rue de Cotte;75112
Paris;Rue Rubens;75113
Paris;Boulevard Ney;75118
Paris;Rue des Rasselins;75120
Paris;Rue Hector Guimard;75119
Paris;Impasse de Joinville;75119
Paris;Rue Traversière;75112
Paris;Allée du Capitaine Dronne;75115
Paris;Rue de Périgueux;75119
Paris;Rue Pastourelle;75103
Paris;Rue Notre-Dame de Lorette;75109
Paris;Rue Charles Fourier;75113
Paris;Villa Berthier;75117
Paris;Rue Charles Bertheau;75113
Paris;Square Vergennes;75115
Paris;Rue Théophraste Renaudot;75115
Paris;Passage Dumas;75111
Paris;Rue du Rendez-Vous;75112
Paris;Rue des Maronites;75120
Paris;Rue Saint-Benoît;75106
Paris;Rue Gabriel Vicaire;75103
Paris;Rue du Guignier;75120
Paris;Rue Georges Lardennois;75119
Paris;Rue Planchat;75120
Paris;Rue Ernest et Henri Rousselle;75113
Paris;Rue Aimé Morot;75113
Paris;Boulevard de Courcelles;75117
Paris;Avenue de la Porte Brancion;75115
Paris;Avenue Saint-Honoré d'Eylau;75116
Paris;Rue Mérimée;75116
Paris;2Z1 Place des Magasins de l'Opéra Comique;75117
Paris;Rue de Tlemcen;75120
Paris;Rue de l'Arsenal;75104
Paris;Place Saint-Germain des Prés;75106
Paris;Rue Robert-Houdin;75111
Paris;Rue des Volontaires;75115
Paris;Square de Vaucluse;75117
Paris;Rue Giordano Bruno;75114
Paris;Place de Roubaix;75110
Paris;Cour du Marché Saint-Antoine;75112
Paris;Place Alphonse Humbert;75115
Paris;Rue la Vacquerie;75111
Paris;Allée Georges Recipon;75119
Paris;Boulevard des Batignolles;75117
Paris;Rue Roy;75108
Paris;Passage Piver;75111
Paris;Rue du Moulinet;75113
Paris;Rue Saint-Roch;75101
Paris;Rue Eugène Jumin;75119
Paris;Boulevard Garibaldi;75115
Paris;Boulevard Saint-Michel;75105
Paris;Rue de la Croix Nivert;75115
Paris;Rue de la Reine Blanche;75113
Paris;Rue Cépré;75115
Paris;Rue Raynouard;75116
Paris;Rue Jean-Baptiste Dumas;75117
Paris;Rue Charles Nicolle;75112
Paris;Rue de Lesseps;75120
Paris;Boulevard de Sébastopol;75102
Paris;Avenue de la Porte de Vitry;75113
Paris;Rue Henri Chevreau;75120
Paris;Rue des Saints-Pères;75106
Paris;Rue Lheureux;75112
Paris;Rue du Hameau;75115
Paris;87W1 Cours de Vincennes;75120
Paris;Rue Salneuve;75117
Paris;Rue Charles Hermite;75118
Paris;Villa Frédéric Mistral;75115
Paris;Rue du Borrégo;75120
Paris;Rue des Jardiniers;75112
Paris;Rue du Général Niox;75116
Paris;Passage Dagorno;75120
Paris;Rue du Capitaine Marchal;75120
Paris;Rue de la Fontaine du But;75118
Paris;Rue Saint-Didier;75116
Paris;Rue du Volga;75120
Paris;Rue du Havre;75108
Paris;Allée Le Gramat;75115
Paris;Rue Henry Farman;75115
Paris;Avenue de la Porte de la Chapelle;75118
Paris;Rue Sainte-Croix de la Bretonnerie;75104
Paris;Place Lachambeaudie;75112
Paris;Rue Vandrezanne;75113
Paris;Rue Max Jacob;75113
Paris;Rue Brancion;75115
Paris;Rue Vincent Compoint;75118
Paris;Rue Audran;75118
Paris;Boulevard de Montmorency;75116
Paris;Rue Médéric;75117
Paris;Place Mazas;75112
Paris;Rue Saint-Dominique;75107
Paris;Rue de Provence;75108
Paris;Impasse des Peintres;75102
Paris;Avenue du Coq;75109
Paris;Rue Edouard Lartet;75112
Paris;Rue Fauvet;75118
Paris;Boulevard de Douaumont;75117
Paris;Rue Leibniz;75118
Paris;Villa des Hautes Traverses;75120
Paris;Rue Moussorgsky;75118
Paris;Rue d'Aumale;75109
Paris;Rue Emeriau;75115
Paris;Rue Maublanc;75115
Paris;Rue Auguste Vacquerie;75116
Paris;Rue Dutot;75115
Paris;Rue des Pyramides;75101
Paris;Rue de l'Annonciation;75116
Paris;Rue Godefroy;75113
Paris;Rue de la Chine;75120
Paris;Rue du Printemps;75117
Paris;Rue Fernand Labori;75118
Paris;Rue du Pressoir;75120
Paris;Rue Saint-Georges;75109
Paris;Rue Duvivier;75107
Paris;Rue Béranger;75103
Paris;Rue Saint-Louis en l'Ile;75104
Paris;Rue des Peupliers;75113
Paris;Rue de Plaisance;75114
Paris;Rue Carpeaux;75118
Paris;Rue Juge;75115
Paris;Rue de la Baume;75108
Paris;Rue Saint-Ambroise;75111
Paris;Square Mozart;75116
Paris;Rue Coriolis;75112
Paris;Rue de la Bûcherie;75105
Paris;Rue des Marguettes;75112
Paris;Rue des Rondonneaux;75120
Paris;Rue Jean Ferrandi;75106
Paris;Rue Leconte de Lisle;75116
Paris;Place Falguière;75115
Paris;Rue Duhesme;75118
Paris;Rue Louis Le Grand;75102
Paris;Rue de la Gare de Reuilly;75112
Paris;Rue du Faubourg Saint-Denis;75110
Paris;Rue du Temple;75104
Paris;Ruelle Sourdis;75103
Paris;Rue Bosquet;75107
Paris;Place de Bitche;75119
Paris;Rue de Terre Neuve;75120
Paris;Villa Olivier Métra;75120
Paris;Boulevard de Ménilmontant;75120
Paris;Sente à Bigot;75119
Paris;Rue de Marignan;75108
Paris;Rue de Malte;75111
Paris;Rue d'Alexandrie;75102
Paris;Rue Boissonade;75114
Paris;Rue Montéra;75112
Paris;Rue Lucien Sampaix;75110
Paris;Cours de Vincennes;75112
Paris;Impasse Deligny;75117
Paris;Esplanade Nathalie Sarraute;75118
Paris;Route de Suresnes;75116
Paris;Voie Bq/16;75116
Paris;Passage du Commerce Saint-Martin;75103
Paris;Quai François Mauriac;75113
Paris;Rue du Tage;75113
Paris;Rue Paul Escudier;75109
Paris;Rue Daviel;75113
Paris;Rue Neuve Popincourt;75111
Paris;Rue Vineuse;75116
Paris;Passage Dubois;75119
Paris;Square Alboni;75116
Paris;Rue Félix Faure;75115
Paris;Rue Chalgrin;75116
Paris;Rue Gutenberg;75115
Paris;Rue Louis Braille;75112
Paris;Rue Saint-Denis;75102
Paris;Rue du Surmelin;75120
Paris;Rue Brisemiche;75104
Paris;Passage Fermat;75114
Paris;Rue des Roses;75118
Paris;Rue Daru;75108
Paris;Villa des Tulipes;75118
Paris;Rue Berger;75101
Paris;Square du Mont Blanc;75116
Paris;Rue de Cherbourg;75115
Paris;Rue Buffault;75109
Paris;Boulevard Saint-Michel;75106
Paris;Avenue Léon Heuzey;75116
Paris;Rue Bernard Buffet;75117
Paris;Rue des Panoyaux;75120
Paris;Place Saint-Pierre;75118
Paris;Rue des Boulangers;75105
Paris;Rue Crevaux;75116
Paris;Rue du Faubourg Saint-Martin;75110
Paris;Rue de l'Ermitage;75120
Paris;Avenue Daumesnil;75112
Paris;Rue des Grands Champs;75120
Paris;Villa Poissonnière;75118
Paris;Rue du Huit Mai 1945;75110
Paris;Rue des Belles Feuilles;75116
Paris;Rue Scheffer;75116
Paris;Rue Pierre Le Grand;75108
Paris;Rue Pérignon;75107
Paris;Rue Lamblardie;75112
Paris;Rue Cortambert;75116
Paris;Rue Stanislas;75106
Paris;Voie B/5;75105
Paris;Rue Georges Bizet;75116
Paris;Rue Godot de Mauroy;75109
Paris;Rue de Stockholm;75108
Paris;Avenue de Villars;75107
Paris;Rue de Sfax;75116
Paris;Rue des Gardes;75118
Paris;Rue de la Ferronnerie;75101
Paris;Rue des Deux Gares;75110
Paris;Rue Cadet;75109
Paris;Rue d'Estrées;75107
Paris;Rue Keller;75111
Paris;Rue Fourneyron;75117
Paris;Route des Tribunes;75116
Paris;Voie En/20;75120
Paris;Rue Paul Bourget;75113
Paris;Rue Eugène Freyssinet;75113
Paris;Voie Ay/18;75118
Paris;Rue de la Sablière;75114
Paris;Rue Nicole Reine-Lepaute;75113
Paris;Villa du Mont Tonnerre;75115
Paris;Rue Jean de Beauvais;75105
Paris;Avenue Parmentier;75111
Paris;Rue Saint-Blaise;75120
Paris;Rue Louis Morard;75114
Paris;Port de la Rapée;75112
Paris;Boulevard Macdonald;75119
Paris;Boulevard du Général Jean Simon;75113
Paris;Cité Falaise;75118
Paris;214P2 Rue d'Aubervilliers;75119
Paris;Rue Raoul Wallenberg;75119
Paris;Avenue de Wagram;75108
Paris;Rue Gouthière;75113
Paris;Place Charles Michels;75115
Paris;Rue Affre;75118
Paris;Rue Auguste Chabrières;75115
Paris;Rue de Naples;75108
Paris;Square Lamartine;75116
Paris;Impasse des Crins;75120
Paris;Rue Césaria Évora;75119
Paris;2U1 Passage du Génie;75112
Paris;Quai de l'Oise;75119
Paris;Passage Turquetil;75111
Paris;Rue Thomas Mann;75113
Paris;Passage Sécurité;75115
Paris;Rue Jules Romains;75119
Paris;Rue Eugène Oudiné;75113
Paris;Rue du Loiret;75113
Paris;Rue des Archives;75103
Paris;Rue Edouard Jacques;75114
Paris;Rue Bisson;75120
Paris;Rue Vieille du Temple;75104
Paris;Passage de la Fonderie;75111
Paris;Allée Verhaeren;75114
Paris;Passage Abel Leblanc;75112
Paris;Rue d'Alleray;75115
Paris;Rue Gustave Doré;75117
Paris;Rue Carrier-Belleuse;75115
Paris;Rue de Ventadour;75101
Paris;Passage Saint-Emilion;75112
Paris;Rue Pierre Guérin;75116
Paris;Quai de Grenelle;75115
Paris;Place Léonard Bernstein;75112
Paris;Rue Clairaut;75117
Paris;Rue des Alouettes;75119
Paris;Rue Vernier;75117
Paris;Rue du Champ de l'Alouette;75113
Paris;Rue Caulaincourt;75118
Paris;Rue de Lourmel;75115
Paris;Cité Pilleux;75118
Paris;Boulevard André Maurois;75116
Paris;Rue de Surène;75108
Paris;Rue de Montevideo;75116
Paris;Rue Paul Bert;75111
Paris;Route de la Pyramide;75112
Paris;Villa Saint-Jacques;75114
Paris;Rue Claude Pouillet;75117
Paris;Rue Maître Albert;75105
Paris;Esplanade Pierre Vidal-Naquet;75113
Paris;Rue Laugier;75117
Paris;Avenue Boutroux;75113
Paris;Rue Parrot;75112
Paris;Rue Dunois;75113
Paris;Rue de Lévis;75117
Paris;Boulevard Pasteur;75115
Paris;Rue la Boétie;75108
Paris;Rue Servandoni;75106
Paris;Rue Talma;75116
Paris;Rue de l'Est;75120
Paris;Rue Rodier;75109
Paris;Rue Montesquiou-Fezensac;75112
Paris;Rue des Cordelières;75113
Paris;Rue de la Colonie;75113
Paris;Route de la Ferme;75112
Paris;Passage Miriam Makeba;75112
Paris;Avenue de l'Opéra;75101
Paris;Square Antoine Arnauld;75116
Paris;Rue Daubenton;75105
Paris;Rue Mauconseil;75101
Paris;Rue du Quatre Septembre;75102
Paris;Boulevard Beaumarchais;75111
Paris;Rue Edouard Pailleron;75119
Paris;Cité du Wauxhall;75110
Paris;Cité Thuré;75115
Paris;Rue Larrey;75105
Paris;Rue Thibaud;75114
Paris;Rue Labat;75118
Paris;Rue Tronchet;75108
Paris;Square Louise et Tony;75114
Paris;Rue Martel;75110
Paris;Impasse des Vignoles;75120
Paris;Avenue René Boylesve;75116
Paris;Rue de l'Hôtel Saint-Paul;75104
Paris;Rue Boulitte;75114
Paris;Rue la Fayette;75109
Paris;Rue du Château;75114
Paris;Rue Denis Poisson;75117
Paris;Rue d'Antin;75102
Paris;Rue Jules Pichard;75112
Paris;Avenue de Choisy;75113
Paris;Rue Hégésippe Moreau;75118
Paris;Rue Madame;75106
Paris;Rue du Banquier;75113
Paris;Rue Platon;75115
Paris;Rue Deparcieux;75114
Paris;Villa de Cronstadt;75119
Paris;1S3 Avenue des Sycomores;75116
Paris;Rue de Sévigné;75104
Paris;Rue de Longchamp;75116
Paris;Square d'Amiens;75120
Paris;2P1 Place Madeleine Renaud et Jean-Louis Barrault;75115
Paris;Rue de la Cure;75116
Paris;Avenue Jean Moulin;75114
Paris;Rue du Groupe Manouchian;75120
Paris;Rue Marguerite Long;75117
Paris;Rue Patrice de la Tour du Pin;75120
Paris;Avenue de l'Abbé Roussel;75116
Paris;Rue Saint-Germain l'Auxerrois;75101
Paris;Rue Henri Barbusse;75105
Paris;Avenue du Nouveau Conservatoire;75119
Paris;Rue du Marché Ordener;75118
Paris;Rue Boudreau;75109
Paris;Rue de Vaugirard;75115
Paris;Rue Watteau;75113
Paris;Rue d'Hautpoul;75119
Paris;Rue Boy-Zelenski;75110
Paris;Rue des Arquebusiers;75103
Paris;Rue Montcalm;75118
Paris;Place du Carrousel;75101
Paris;Rue Erlanger;75116
Paris;Rue Bouret;75119
Paris;Rue Guilleminot;75114
Paris;Rue Compans;75119
Paris;Rue Orfila;75120
Paris;Rue de la Brèche aux Loups;75112
Paris;Rue Pouchet;75117
Paris;Rue de l'Amiral la Roncière Le Noury;75112
Paris;Rue Letellier;75115
Paris;Rue Lekain;75116
Paris;Rue Guy de Maupassant;75116
Paris;27P4 Rue Baron Le Roy;75112
Paris;Rue André Bréchet;75117
Paris;Place Vendôme;75101
Paris;Rue Arthur Rozier;75119
Paris;Rue Crocé-Spinelli;75114
Paris;Rue de Turenne;75104
Paris;Quai André Citroën;75115
Paris;Rue Hérold;75101
Paris;Rue Durantin;75118
Paris;9P1 Avenue de la Porte de Clichy;75117
Paris;Rue Thiboumery;75115
Paris;Rue Gaston Darboux;75118
Paris;Rue Botzaris;75119
Paris;Rue Gérard de Nerval;75118
Paris;Rue Gabriel Lamé;75112
Paris;Rue Belgrand;75120
Paris;Rue Jean Cocteau;75118
Paris;Rue de Mouzaïa;75119
Paris;Rue du Roi de Sicile;75104
Paris;41P1 Boulevard de Douaumont;75117
Paris;Rue du Chevalier de la Barre;75118
Paris;Rue Papin;75103
Paris;Impasse Lebouis;75114
Paris;Rue Henri Turot;75119
Paris;Rue de la Trémoille;75108
Paris;Souterrain Van Gogh;75112
Paris;Rue du Couédic;75114
Paris;Rue Portefoin;75103
Paris;Rue de Belleville;75120
Paris;Rue Etienne Dolet;75120
Paris;Rue Guillaume Bertrand;75111
Paris;Rue de Londres;75108
Paris;Rue Jean et Marie Moinon;75110
Paris;Rue de la Faisanderie;75116
Paris;Boulevard de la Villette;75119
Paris;Rue Bezout;75114
Paris;Avenue Raphaël;75116
Paris;Hameau d'Alleray;75115
Paris;Rue Mathis;75119
Paris;Rue Legraverend;75112
Paris;Rue des Patriarches;75105
Paris;Rue de la Chaussée d'Antin;75109
Paris;Avenue de la Porte d'Asnières;75117
Paris;Avenue du Docteur Gley;75120
Paris;Route Saint-Louis;75112
Paris;Rue Pinel;75113
Paris;Rue de Pali-Kao;75120
Paris;Rue Germaine de Stael;75115
Paris;Avenue du Général Maistre;75114
Paris;Boulevard du Général Martial Valin;75115
Paris;Rue Descartes;75105
Paris;Impasse de la Défense;75118
Paris;Rue Bosio;75116
Paris;Rue Rampon;75111
Paris;Boulevard Marguerite de Rochechouart;75118
Paris;Rue de la Corderie;75103
Paris;Rue de l'Armorique;75115
Paris;Rue Jenner;75113
Paris;Rue du Père Corentin;75114
Paris;Rue des Carmes;75105
Paris;Rue de Pontoise;75105
Paris;Route de la Porte Dauphine à la Porte des Sablons;75116
Paris;Rue du Plat d'Etain;75101
Paris;Avenue de la Porte de Châtillon;75114
Paris;Rue Henri Regnault;75114
Paris;Rue Bois Le Vent;75116
Paris;Avenue des Terroirs de France;75112
Paris;Place du Québec;75106
Paris;Rue de l'Ourcq;75119
Paris;Passage Saint-Pierre Amelot;75111
Paris;Rue du Cardinal Lemoine;75105
Paris;Rue des Italiens;75109
Paris;Avenue de Villiers;75117
Paris;Boulevard de Courcelles;75108
Paris;Avenue Franklin D. Roosevelt;75108
Paris;Rue des Vignoles;75120
Paris;Rue Pixérécourt;75120
Paris;Quai de l'Hôtel de Ville;75104
Paris;Rue de l'Echaudé;75106
Paris;Rue Jules Bourdais;75117
Paris;Rue Lassus;75119
Paris;Allée Darius Milhaud;75119
Paris;Avenue du Bel Air;75112
Paris;Avenue Raymond Poincaré;75116
Paris;Rue Jacques Prévert;75120
Paris;Voie Co/16;75116
Paris;Avenue Denfert-Rochereau;75114
Paris;Rue Marie-Andrée Lagroua Weill-Hallé;75113
Paris;Rue André Lefebvre;75115
Paris;Rue Francis Ponge;75119
Paris;Rue de Caumartin;75109
Paris;Place Boulnois;75117
Paris;Voie Ed/19;75119
Paris;Avenue de la Porte du Pré Saint-Gervais;75119
Paris;Rue Ordener;75118
Paris;Rue Georges Pitard;75115
Paris;Rue Linois;75115
Paris;Rue de Noisy Le Sec;75120
Paris;Rue des Montiboeufs;75120
Paris;Boulevard de Sébastopol;75103
Paris;Square Henry Paté;75116
Paris;Rue Auguste Vitu;75115
Paris;Passage Saint-Michel;75117
Paris;Rue René Binet;75118
Paris;Rue du Clos;75120
Paris;Rue de l'Evangile;75118
Paris;Rue Emile Landrin;75120
Paris;Rue Choron;75109
Paris;Rue Alphand;75113
Paris;Rue de Bellevue;75119
Paris;Rue Charlot;75103
Paris;Rue de la Fontaine à Mulard;75113
Paris;Avenue de la Porte des Poissonniers;75118
Paris;Rue Félicien David;75116
Paris;Rue Mousset-Robert;75112
Paris;Rue de Belzunce;75110
Paris;Rue Paul Klee;75113
Paris;Rue Friant;75114
Paris;Rue André Colledeboeuf;75116
Paris;Rue de Courcelles;75108
Paris;Rue Visconti;75106
Paris;Villa de l'Adour;75119
Paris;Rue Pelleport;75120
Paris;Villa du Danube;75119
Paris;Cour de l'Industrie;75111
Paris;Rue Géo Chavez;75120
Paris;Rue Saint-Honoré;75101
Paris;Rue de Paradis;75110
Paris;Impasse du Moulin Vert;75114
Paris;Villa Boileau;75116
Paris;Rue de Lancry;75110
Paris;Rue de Mirbel;75105
Paris;Allée de la Deuxième D.B.;75115
Paris;Rue Buffon;75105
Paris;Rue Philippe Hecht;75119
Paris;Rue Geoffroy-Saint-Hilaire;75105
Paris;Rue Jean de la Fontaine;75116
Paris;Avenue du Square;75116
Paris;Rue de l'Eglise;75115
Paris;Villa Albert Robida;75119
Paris;Place Jeanne d'Arc;75113
Paris;Rue Degas;75116
Paris;Quai d'Issy-Les-Moulineaux;75115
Paris;Cité des Fleurs;75117
Paris;Rue Marie et Louise;75110
Paris;Rue Albert Thomas;75110
Paris;Avenue Duquesne;75107
Paris;Rue Boursault;75117
Paris;Boulevard de Reims;75117
Paris;Passage Wattieaux;75119
Paris;Impasse de l'Enfant Jésus;75115
Paris;Rue Feutrier;75118
Paris;Rue de Choiseul;75102
Paris;Rue Pasquier;75108
Paris;Rue du Faubourg Poissonnière;75110
Paris;Rue Erckmann-Chatrian;75118
Paris;Avenue Kléber;75116
Paris;Rue de Montmorency;75103
Paris;Rue Félix Terrier;75120
Paris;Rue de Schomberg;75104
Paris;Rue Dalou;75115
Paris;Villa Dufresne;75116
Paris;Rue de Toul;75112
Paris;Quai d'Anjou;75104
Paris;Rue des Volubilis;75113
Paris;Rue Lamartine;75109
Paris;Rue des Abbesses;75118
Paris;Rue Agar;75116
Paris;Rue des Thermopyles;75114
Paris;Rue Jacques Duchesne;75119
Paris;Rue Vercingétorix;75114
Paris;Rue de Vaugirard;75106
Paris;Rue des Cheminots;75118
Paris;Rue des Entrepreneurs;75115
Paris;Rue Sauffroy;75117
Paris;Rue du Débarcadère;75117
Paris;Boulevard Jules Sandeau;75116
Paris;Rue de Javel;75115
Paris;Rue Carducci;75119
Paris;Rue d'Armaillé;75117
Paris;Boulevard Mortier;75120
Paris;Rue du Renard;75104
Paris;Rue du Bourg Tibourg;75104
Paris;Rue Clauzel;75109
Paris;Quai Louis Blériot;75116
Paris;Rue Adolphe Focillon;75114
Paris;Voie Bf/14;75114
Paris;Rue Montalembert;75107
Paris;Rue Clément Marot;75108
Paris;Rue Vavin;75106
Paris;Rue Henri Rochefort;75117
Paris;Place Charles Fillion;75117
Paris;Route des Batteries;75112
Paris;Boulevard de Clichy;75118
Paris;Avenue du Polygone;75112
Paris;Boulevard Haussmann;75109
Paris;Cité Marthe Condat;75112
Paris;Rue de la concertation;75118
Paris;Rue Caroline et William Herschel;75106
Paris;Passage de la Providence;75120
Paris;Voie Ex/20;75120
Paris;Place Loulou Gasté;75117
Paris;Rue de Crussol;75111
Paris;Rue Berton;75116
Paris;Place Claude Moncorgé;75118
Paris;Rue Jean Rey;75115
Paris;Voie Georges Pompidou;75116
Paris;Rue Abel;75112
Paris;Avenue de Friedland;75108
Paris;Voie V/16;75116
Paris;Rue de Coulmiers;75114
Paris;Passage des Tourelles;75120
Paris;Rue de l'Abbé Carton;75114
Paris;Rue Maryse Hilsz;75120
Paris;Avenue Anna Politkovskaïa;75112
Paris;Place de Costa Rica;75116
Paris;Rue Nobel;75118
Paris;Rue Valette;75105
Paris;Rue Blanche;75109
Paris;Boulevard Gouvion-Saint-Cyr;75117
Paris;Rue Chanez;75116
Paris;Rue Cardan;75117
Paris;Rue du Niger;75112
Paris;Rue Le Brun;75113
Paris;Passage Olivier de Serres;75115
Paris;Rue Gaston Tessier;75119
Paris;Place Marcel Paul;75114
Paris;Rue de Vichy;75115
Paris;Rue de l'Amiral Mouchez;75113
Paris;Rue Jean-Claude Arnould;75114
Paris;Impasse de la Boule Rouge;75109
Paris;Rue Constance;75118
Paris;Allée Rose Dieng-Kuntz;75119
Paris;Rue des Gobelins;75113
Paris;Rue de Rome;75108
Paris;Rue Jean-Baptiste Dumay;75120
Paris;Rue Gaston Gallimard;75107
Paris;Rue Boissière;75116
Paris;Rue des Mathurins;75108
Paris;Boulevard Flandrin;75116
Paris;Rue au Maire;75103
Paris;Rue Rambuteau;75103
Paris;Rue André Dubois;75119
Paris;Rue Steinlen;75118
Paris;Rue Georges Picquart;75117
Paris;116P10 Rue de Saussure;75117
Paris;Avenue de la Porte de Saint-Ouen;75117
Paris;Rue Collette;75117
Paris;Rue du Docteur Heulin;75117
Paris;Rue Truffaut;75117
Paris;Villa Léandre;75118
Paris;Rue du Poteau;75118
Paris;Avenue de la Motte-Picquet;75115
Paris;10P1 Rue Emile Borel;75117
Paris;Rue de Prony;75117
Paris;Avenue du Général Clavery;75116
Paris;Villa Curial;75119
Paris;Passage Vendôme;75103
Paris;Rue des Deux Boules;75101
Paris;Rue Quincampoix;75104
Paris;Rue Cassini;75114
Paris;Rue d'Arcole;75104
Paris;Quai de la Corse - Pasquale Paoli;75104
Paris;Rue du Sommerard;75105
Paris;Boulevard Saint-Marcel;75113
Paris;Rue de la Bonne;75118
Paris;Place Jules Joffrin;75118
Paris;Rue du Docteur Paquelin;75120
Paris;Rue Jean Giraudoux;75116
Paris;Rue Maria Brignole;75116
Paris;Rue de l'Echelle;75101
Paris;Rue d'Argenteuil;75101
Paris;Rue de Lille;75107
Paris;Impasse Saint-Claude;75103
Paris;Rue Paul Albert;75118
Paris;Rue Simon Dereure;75118
Paris;Rue du Pont Neuf;75101
Paris;Galerie de Montpensier;75101
Paris;Rue Jean-Jacques Rousseau;75101
Paris;Rue Charles Le Goffic;75114
Paris;Rue Juliette Lamber;75117
Paris;Rue de Louvois;75102
Paris;Rue Poissonnière;75102
Paris;Rue Gisèle Freund;75113
Paris;Rue des Capucines;75101
Paris;Rue de la Rosière;75115
Paris;Voie Ca/20;75120
Paris;Rue du Vingt-Neuf Juillet;75101
Paris;Rue de Fontarabie;75120
Paris;Avenue Jean Jaurès;75119
Paris;Rue Vitruve;75120
Paris;Avenue du Colonel Bonnet;75116
Paris;Villa Sainte-Marie;75120
Paris;Rue Montesquieu;75101
Paris;Rue Croix des Petits Champs;75101
Paris;Avenue Winston Churchill;75108
Paris;Rue Georges Ville;75116
Paris;Avenue de Laumière;75119
Paris;Rue Mazarine;75106
Paris;Rue Notre-Dame des Victoires;75102
Paris;Passage Choiseul;75102
Paris;Rue des Plâtrières;75120
Paris;Rue de la Pompe;75116
Paris;Square de la Porte de Vanves;75114
