name,latitude,longitude,type
Unknown,48.8707341,2.3972391,bench
Unknown,48.8707466,2.3972875,bench
Unknown,48.8707588,2.3973294,bench
Unknown,48.8707672,2.3973635,bench
Unknown,48.8707028,2.3973841,bench
Unknown,48.8706797,2.397297,bench
Unknown,48.8704874,2.3973666,bench
Unknown,48.870496,2.3974094,bench
Unknown,48.8704213,2.3973567,bench
Unknown,48.8704351,2.3974098,bench
Unknown,48.8704512,2.3974648,bench
Unknown,48.8704661,2.3975167,bench
Unknown,48.8706549,2.3974747,bench
Unknown,48.870681,2.3974549,bench
Unknown,48.8708224,2.3973817,bench
Unknown,48.8709091,2.3973738,bench
Unknown,48.8709284,2.3973401,bench
Unknown,48.8709346,2.3972506,bench
Unknown,48.8709232,2.3972031,bench
Unknown,48.8709109,2.3971532,bench
Unknown,48.870913,2.3970982,bench
Unknown,48.8707889,2.3961024,bench
Unknown,48.8706827,2.3961149,bench
Unknown,48.8706902,2.3961154,bench
Unknown,48.8707354,2.3961216,bench
Unknown,48.8707446,2.3961234,bench
Unknown,48.8707496,2.3960534,bench
Unknown,48.8707439,2.396052,bench
Unknown,48.8706958,2.3960447,bench
Unknown,48.8706887,2.3960431,bench
Cabinet de soins infirmiers,48.8351922,2.3591264,clinic
Église Protestante Évangélique Elim Église des Nations,48.8344855,2.3597761,place_of_worship
Crèche municipale,48.834344,2.3600002,kindergarten
Unknown,48.8338077,2.3434965,bicycle_parking
Osteria Gòto,48.8553777,2.3845373,restaurant
L’Étoile du Kashmir,48.8535391,2.3798842,restaurant
La Flèche Théâtre,48.8538995,2.3814798,theatre
CakePart,48.8538773,2.3813589,fast_food
L’apérette,48.8535972,2.3801805,bar
Artista,48.8532427,2.3788304,restaurant
Unknown,48.8712142,2.3023207,waste_basket
Unknown,48.8702379,2.3053412,waste_basket
Unknown,48.8693298,2.3085396,waste_basket
Unknown,48.8679331,2.3129386,bench
Unknown,48.8680141,2.3126782,bench
Unknown,48.8674882,2.3128353,waste_basket
Unknown,48.8675512,2.3071805,bench
Unknown,48.8682245,2.3129931,bench
Unknown,48.8681659,2.3131798,bench
Unknown,48.8679681,2.3142905,bench
Unknown,48.8678859,2.3145487,bench
Unknown,48.86313,2.36647,public_bookcase
Unknown,48.8749756,2.3895491,atm
Coucou biscuit,48.8746982,2.3426928,cafe
Antigelato,48.8762531,2.3448966,ice_cream
Le petit Cadet,48.8750346,2.3429736,restaurant
Unknown,48.8717606,2.2791147,bench
Unknown,48.871702,2.2792269,bench
Unknown,48.8716737,2.2769893,bench
Unknown,48.8718172,2.2792189,bench
Unknown,48.8717296,2.2792462,bench
Unknown,48.8717259,2.2774599,bench
Unknown,48.8718215,2.2783087,bench
Unknown,48.8718688,2.2787448,bench
Unknown,48.8717289,2.2791322,bench
Unknown,48.8717518,2.2776941,bench
Unknown,48.8718121,2.2791672,bench
Unknown,48.8717064,2.2791696,bench
Unknown,48.871762,2.2792675,bench
Unknown,48.8717917,2.279134,bench
Pasta e polpete,48.8626477,2.3725403,restaurant
Unknown,48.8758628,2.3263095,bicycle_parking
International School Of Paris,48.8603445,2.2786269,university
生地,48.8683771,2.3340078,cafe
Centre Cortambert,48.8607958,2.2790615,clinic
Chirurgie du Sport,48.8599932,2.2780798,clinic
Unknown,48.8591115,2.2774433,bicycle_parking
Chick & Chill,48.8763347,2.3276444,fast_food
Gili-Gili,48.8762264,2.3275233,restaurant
Délices de Qingdao,48.8760247,2.3275956,restaurant
Le Poto Crêpes,48.875812,2.3277514,fast_food
Unknown,48.8758797,2.3199329,bench
Unknown,48.8760264,2.3208261,bench
Unknown,48.8759667,2.3199508,bench
Unknown,48.8760798,2.3199037,bench
Unknown,48.875986,2.3201564,bench
Unknown,48.8760103,2.3207664,bench
Unknown,48.8760341,2.3204064,bench
Unknown,48.8758783,2.320898,bench
Unknown,48.8759081,2.3207251,bench
Unknown,48.8760206,2.3205032,bench
Unknown,48.8760502,2.3204242,bench
Unknown,48.8850904,2.3107497,waste_basket
Unknown,48.8759766,2.319939,bench
Unknown,48.8759998,2.320443,bench
Unknown,48.875965,2.3199789,bench
Unknown,48.87601,2.3204111,bench
Unknown,48.8760298,2.3201316,bench
Unknown,48.8760551,2.3204725,bench
Unknown,48.8760098,2.3204926,bench
Unknown,48.8760405,2.3198181,bench
Unknown,48.8758735,2.3207803,bench
Unknown,48.8758823,2.3207498,bench
Unknown,48.8759688,2.3207207,bench
Unknown,48.8759613,2.3200533,bench
Unknown,48.8760368,2.3200028,bench
Unknown,48.8759912,2.3207324,bench
Unknown,48.876029,2.320869,bench
Unknown,48.8760688,2.3199583,bench
Unknown,48.8820922,2.3157164,waste_basket
Unknown,48.8758657,2.3208243,bench
Unknown,48.8759689,2.320949,bench
Unknown,48.8760023,2.3200744,bench
Unknown,48.8760688,2.3198517,bench
Unknown,48.8759178,2.3209436,bench
Unknown,48.8843094,2.3125511,waste_basket
Unknown,48.8759567,2.3200182,bench
Unknown,48.8760553,2.3204487,bench
Unknown,48.8759419,2.320956,waste_basket
Unknown,48.8760238,2.3200883,bench
Unknown,48.8759895,2.3209306,bench
Unknown,48.8760328,2.3205058,bench
Unknown,48.8760243,2.3201723,bench
Unknown,48.876527,2.3194862,bench
Unknown,48.8758663,2.3208633,bench
Unknown,48.8760465,2.3204966,bench
Unknown,48.8759361,2.3198381,bench
Unknown,48.8697446,2.3786587,drinking_water
Unknown,48.8697161,2.3786017,bench
Unknown,48.8696857,2.3785417,bench
Unknown,48.8697856,2.3784824,bench
Unknown,48.8698187,2.3785488,bench
Unknown,48.8736642,2.2923248,waste_basket
Unknown,48.8736498,2.292638,waste_basket
Le Petít Café,48.8284936,2.3531979,cafe
Unknown,48.8797374,2.3267908,waste_basket
8 places,48.880593,2.3251356,bicycle_parking
Unknown,48.8409142,2.3003378,bicycle_repair_station
Unknown,48.8409275,2.3002661,drinking_water
Unknown,48.8329583,2.3331753,waste_basket
Institut de la Vue Paris Saint-Joseph,48.8301458,2.3102741,hospital
Unknown,48.8293807,2.3100151,bicycle_parking
Unknown,48.8329348,2.3333029,waste_basket
Base Cafe,48.8672503,2.3027348,cafe
Ogoo,48.8672986,2.3026511,fast_food
Unknown,48.8266124,2.3466093,motorcycle_parking
Université PSL,48.8449903,2.346151,university
Unknown,48.870134,2.3121867,bench
Unknown,48.8695811,2.3111091,bench
Unknown,48.8696079,2.3111624,bench
Unknown,48.8695532,2.311056,bench
Unknown,48.8694658,2.3112428,bench
Unknown,48.8693819,2.3112462,bench
Unknown,48.8697713,2.3118304,bench
Unknown,48.834172,2.3365897,waste_basket
Colère,48.8739778,2.3439599,restaurant
Poke house,48.8439851,2.375979,fast_food
Prêt à manger,48.8439537,2.375919,fast_food
Robinet d'eau,48.8399708,2.321398,drinking_water
Coallia,48.8344436,2.3658678,social_centre
MSP Vincent Auriol,48.8321301,2.3607869,clinic
Unknown,48.8694799,2.3120167,waste_basket
Unknown,48.8689589,2.3125249,waste_basket
Unknown,48.8687946,2.3127568,waste_basket
Unknown,48.8687199,2.3128741,waste_basket
Unknown,48.8689364,2.3130842,waste_basket
Unknown,48.8781154,2.2830359,drinking_water
Unknown,48.8782172,2.2841668,ticket_validator
Unknown,48.8777714,2.2830097,ticket_validator
Unknown,48.8780372,2.2823912,ticket_validator
Unknown,48.8780573,2.2830485,ticket_validator
Unknown,48.8780748,2.2829919,ticket_validator
Unknown,48.8781539,2.2827652,ticket_validator
Unknown,48.8782332,2.2825382,ticket_validator
Unknown,48.8782488,2.2820889,ticket_validator
Unknown,48.8781934,2.2820969,ticket_validator
Unknown,48.82051,2.3637768,parking_entrance
Unknown,48.8672679,2.3436619,bicycle_parking
Unknown,48.8667033,2.3439925,bicycle_parking
Cojean,48.880486,2.2995045,fast_food
heng hoc,48.8805905,2.2997087,fast_food
Unknown,48.8589069,2.3825686,bicycle_parking
Unknown,48.8781749,2.2837662,bicycle_parking
Unknown,48.8780483,2.283675,bicycle_parking
Unknown,48.8783638,2.2826074,vending_machine
Unknown,48.878352,2.2825982,vending_machine
Unknown,48.8782391,2.2841411,vending_machine
Unknown,48.878243,2.2841219,vending_machine
Unknown,48.878208,2.2820016,vending_machine
Unknown,48.8782029,2.2820202,vending_machine
Unknown,48.877829,2.2833248,vending_machine
Unknown,48.8778422,2.2833332,vending_machine
Unknown,48.8779335,2.282754,vending_machine
Unknown,48.8779272,2.2827735,vending_machine
Unknown,48.8780666,2.2828686,vending_machine
Unknown,48.8780716,2.2828482,vending_machine
Lycée Stanislas,48.8448219,2.3276377,school
Collège Stanislas,48.8448605,2.3264248,school
Unknown,48.8725491,2.2953551,bench
Unknown,48.8725703,2.2960286,waste_basket
Unknown,48.8761696,2.2945267,vending_machine
Unknown,48.8723161,2.2964915,waste_basket
Unknown,48.8436709,2.3733707,waste_basket
Unknown,48.871991,2.2798443,bench
Flavio,48.8815585,2.3018738,restaurant
Caisse d'Épargne,48.8796742,2.3028383,bank
France présence,48.8303392,2.358936,social_facility
Cala,48.8456075,2.3929578,restaurant
Unknown,48.845541,2.3835893,recycling
Unknown,48.8440637,2.3845413,bench
Unknown,48.8334553,2.3571518,drinking_water
Unknown,48.8654878,2.3132731,bench
Unknown,48.8656273,2.3132877,bench
Unknown,48.8654817,2.313339,drinking_water
Unknown,48.846021,2.3569937,recycling
Unknown,48.8827483,2.3859382,bench
Unknown,48.8821933,2.3864267,charging_station
Unknown,48.8804636,2.3883647,waste_basket
ADMS,48.8799468,2.3892052,doctors
Unknown,48.8794576,2.3881859,atm
Unknown,48.879493,2.3875218,recycling
Unknown,48.879161,2.3843028,motorcycle_parking
Unknown,48.867734,2.3113879,waste_basket
Unknown,48.8678459,2.3127221,bench
Unknown,48.8679287,2.312461,bench
Unknown,48.8677463,2.3130363,bench
Unknown,48.8680892,2.3119547,bench
Unknown,48.8678522,2.3122885,bench
Unknown,48.866733,2.310346,bench
Unknown,48.8664626,2.3103593,bench
Unknown,48.8672335,2.3113676,bench
Unknown,48.867452,2.3116074,bench
Unknown,48.867492,2.3116371,bench
Unknown,48.8675358,2.3116673,bench
Unknown,48.8670931,2.3110367,vending_machine
Unknown,48.8675569,2.3120737,bench
Unknown,48.8669823,2.311901,bench
Unknown,48.8670316,2.3118435,bench
Unknown,48.8669512,2.3119181,bench
Unknown,48.8669371,2.3119285,waste_basket
Unknown,48.8668892,2.311934,bench
Unknown,48.866858,2.31193,bench
Unknown,48.866831,2.3119204,bench
Unknown,48.8668471,2.3113357,bench
Unknown,48.8668833,2.3113301,bench
Unknown,48.8669578,2.3113477,bench
Unknown,48.8655499,2.3154819,waste_basket
Unknown,48.8652126,2.3109846,bench
Unknown,48.8651621,2.3110799,bench
Unknown,48.8651436,2.3111145,bench
Unknown,48.8651119,2.3111761,bench
Unknown,48.8665287,2.3140778,bench
Unknown,48.8665591,2.3140816,bench
Unknown,48.8655859,2.3203077,waste_basket
Unknown,48.8633617,2.323512,waste_basket
Unknown,48.863062,2.3240092,waste_basket
Unknown,48.8625399,2.3256025,waste_basket
Unknown,48.8621825,2.3266896,waste_basket
Unknown,48.8616338,2.3283685,waste_basket
Unknown,48.8622341,2.3306259,waste_basket
Unknown,48.8623611,2.3305806,waste_basket
Unknown,48.8625359,2.3307059,waste_basket
Unknown,48.8625906,2.3308867,waste_basket
Unknown,48.8636834,2.3304215,waste_basket
Unknown,48.8637804,2.3301144,waste_basket
Unknown,48.8640098,2.3293972,waste_basket
Rhythmik Academy,48.8269987,2.3706889,music_school
Smile Permis,48.8867541,2.3925747,driving_school
Unknown,48.880387,2.3955138,waste_basket
Unknown,48.8801739,2.3918152,bicycle_parking
Unknown,48.8803387,2.3946306,waste_basket
Unknown,48.8803925,2.3954062,bench
Unknown,48.8804011,2.3960327,motorcycle_parking
Unknown,48.875964,2.389515,motorcycle_parking
Chez Chouette,48.8608156,2.3784649,restaurant
Unknown,48.8800241,2.3900169,waste_basket
Chez Kim,48.8801951,2.3909439,restaurant
Unknown,48.8802072,2.3937223,recycling
Unknown,48.8803188,2.3941369,waste_basket
Unknown,48.8801993,2.3922894,bicycle_parking
Unknown,48.8337713,2.3197966,bench
Unknown,48.8337832,2.3197387,bench
Unknown,48.8336781,2.319581,bench
Unknown,48.8336528,2.3195892,bench
Unknown,48.8337496,2.3197972,bench
Unknown,48.8887891,2.3142475,toilets
Unknown,48.8887813,2.3142333,parcel_locker
Silencio Club,48.8688835,2.3434141,nightclub
Pocha,48.8429769,2.3259729,fast_food
Institut National de Recherches Archéologiques Préventives,48.8289778,2.3231602,research_institute
Unknown,48.8968963,2.3802351,bench
Unknown,48.8971379,2.3803394,bench
Unknown,48.8971247,2.380324,bench
Unknown,48.8971044,2.3803062,bench
Unknown,48.8516489,2.2886784,bench
Unknown,48.8520493,2.2892815,bench
Unknown,48.8518716,2.2895583,bench
Siu Yu,48.8517287,2.288901,restaurant
Unknown,48.8522007,2.2887884,bench
Unknown,48.8521729,2.2889121,bench
Unknown,48.851724,2.2886706,bench
Au petit Chavignol,48.8855973,2.3102259,restaurant
Unknown,48.851825,2.2896991,bench
Unknown,48.8519313,2.2894245,bench
Unknown,48.8517942,2.2897649,bench
Unknown,48.8521597,2.288838,bench
Unknown,48.8519743,2.2894582,bench
Unknown,48.8516722,2.2885266,bench
Unknown,48.8526328,2.2905279,recycling
Unknown,48.8520784,2.2891335,bench
Unknown,48.8518516,2.2896326,bench
Unknown,48.8519272,2.2894725,bench
Unknown,48.8526165,2.2905077,waste_basket
Unknown,48.8518609,2.2885049,waste_basket
Unknown,48.8516837,2.2886795,waste_basket
Unknown,48.8535105,2.2901162,hookah_lounge
Maison Faitout,48.8581684,2.4045052,restaurant
Unknown,48.8605812,2.4096857,public_bookcase
Unknown,48.8365934,2.3200942,bicycle_parking
Marriott Centre de conférence,48.8317941,2.3395273,conference_centre
Gold driving,48.8349774,2.3584945,driving_school
Unknown,48.8344709,2.358573,kindergarten
Unknown,48.8525906,2.3916581,bicycle_parking
Unknown,48.8711152,2.3780843,bicycle_parking
Umami,48.8599843,2.3755265,restaurant
Storyteller,48.8695094,2.3444531,cafe
Rolls,48.8695272,2.3443606,restaurant
Unknown,48.8621465,2.4066845,public_bookcase
LCL,48.8646786,2.4070922,bank
Unknown,48.8649265,2.4094538,toilets
Unknown,48.8715078,2.3972563,waste_basket
Unknown,48.8716638,2.394484,waste_basket
Unknown,48.8281194,2.268506,drinking_water
Unknown,48.8294484,2.2700969,drinking_water
Unknown,48.8312309,2.2694655,drinking_water
Unknown,48.8322834,2.2697056,drinking_water
Unknown,48.8383333,2.2769007,bench
Unknown,48.838108,2.2766684,bench
Unknown,48.837969,2.2770627,bench
Douces Maternelles,48.8427927,2.3380789,school
Douces Maternelles,48.8422578,2.3377676,school
Black Sheep Coffee,48.8743739,2.317948,cafe
Slice Pizza Club,48.8751324,2.3212538,restaurant
Centre Medico-dentaire Pépinière,48.8747957,2.3206264,clinic
Matsu,48.8646232,2.4082266,restaurant
Unknown,48.8713867,2.3778003,bicycle_parking
Unknown,48.8407053,2.3331091,bench
Unknown,48.8259161,2.3779667,toilets
Big Shot,48.8613208,2.3435661,cafe
Unknown,48.8631612,2.2813446,vending_machine
Unknown,48.8745269,2.3795885,bicycle_parking
Unknown,48.8742863,2.3796383,parking_space
Unknown,48.8746092,2.3795738,bicycle_parking
Unknown,48.8740988,2.3764444,recycling
Unknown,48.8740998,2.3764651,recycling
Unknown,48.8877899,2.3864612,bicycle_parking
Unknown,48.884109,2.3666177,bicycle_parking
Unknown,48.8408175,2.4328557,bench
Unknown,48.8408235,2.4329269,bench
Café Lulu,48.8466054,2.2942988,cafe
Armelle,48.870265,2.3413394,restaurant
Unknown,48.8831053,2.3375153,bicycle_parking
Unknown,48.8889459,2.2908412,bicycle_parking
Odoumak,48.8739448,2.3360458,restaurant
Unknown,48.8877769,2.2933727,fountain
Unknown,48.8882034,2.2899964,fountain
Unknown,48.8496779,2.3425539,toilets
Unknown,48.8496895,2.3426072,toilets
"École Supérieure d'Informatique, Électronique, Automatique (ESIEA) – Campus de Paris",48.8378354,2.3525346,college
Le G Five,48.8676882,2.3465548,bar
Unknown,48.8677688,2.4109515,waste_basket
Unknown,48.869914,2.4017012,recycling
Fondation des Artistes,48.8752174,2.3032509,arts_centre
Club 13,48.8769544,2.3031339,restaurant
Oh Quai Latin,48.8549006,2.3418768,restaurant
Unknown,48.8731812,2.3333147,clock
Saibā Café,48.8607947,2.3416029,restaurant
Unknown,48.8594664,2.3849949,bench
Unknown,48.860181,2.3854348,bench
Unknown,48.8601448,2.3853116,bench
Unknown,48.8612659,2.3859181,waste_basket
Unknown,48.8590251,2.3850485,bench
Unknown,48.8594687,2.3850507,bench
Unknown,48.8588863,2.3845232,bench
Unknown,48.8581326,2.3842447,waste_basket
Unknown,48.8594349,2.3850331,bench
Unknown,48.8595762,2.3843405,bench
Unknown,48.8589946,2.384703,recycling
Unknown,48.8593156,2.3853869,bench
Unknown,48.8593708,2.384617,bench
Unknown,48.8593615,2.3853716,bench
Unknown,48.8596079,2.3843657,bench
Unknown,48.8597536,2.3845349,bench
Unknown,48.8596597,2.3844591,bench
Unknown,48.8592591,2.3851242,bench
Unknown,48.8593445,2.3854262,bench
Unknown,48.8601636,2.3853782,bench
Unknown,48.8611322,2.3859227,waste_basket
Unknown,48.8610826,2.385838,waste_basket
Unknown,48.858161,2.3841709,recycling
Unknown,48.859356,2.3846647,bench
Unknown,48.8597033,2.3844882,recycling
Unknown,48.8592606,2.3850534,bench
Unknown,48.8601136,2.3851945,bench
Unknown,48.8592468,2.3850831,bench
Unknown,48.8595745,2.3843931,bench
Club seniors Roquette,48.8605922,2.3851096,social_centre
Unknown,48.8581466,2.3841859,recycling
Unknown,48.85891,2.3845937,bench
Unknown,48.8592797,2.385864,waste_basket
Unknown,48.8593356,2.3853513,bench
Unknown,48.8609977,2.3850159,waste_basket
Unknown,48.8589387,2.3844919,bench
Unknown,48.8596149,2.3844168,bench
Unknown,48.8603517,2.3854034,recycling
Unknown,48.8612327,2.3857291,waste_basket
Unknown,48.8581941,2.3841349,recycling
Unknown,48.8583872,2.3839315,waste_basket
Unknown,48.8592841,2.3851389,bench
Unknown,48.8581729,2.3841563,recycling
Unknown,48.8588625,2.3844303,bench
Unknown,48.8611105,2.3852524,recycling
Unknown,48.8594349,2.3849297,bench
Unknown,48.8891246,2.3098516,bench
Unknown,48.8595464,2.3843611,recycling
Unknown,48.8891716,2.3099343,waste_basket
Unknown,48.8520352,2.3659106,bicycle_parking
Unknown,48.852013,2.365556,bench
Unknown,48.8517866,2.3647447,recycling
Unknown,48.8507355,2.3616398,atm
Unknown,48.8922154,2.3393425,table
Unknown,48.8921657,2.3393245,table
Unknown,48.8921137,2.3393004,table
Unknown,48.8920273,2.3392246,table
Unknown,48.8920568,2.3392769,bench
Unknown,48.8920365,2.3392716,bench
Unknown,48.8920334,2.3391328,bench
Unknown,48.8924576,2.3384133,bench
Unknown,48.892562,2.3385239,bench
Unknown,48.8925797,2.338593,bench
Unknown,48.8923782,2.3387009,bench
Unknown,48.8924042,2.3387432,bench
Unknown,48.8924179,2.3387995,bench
Unknown,48.8923932,2.3389417,bench
Unknown,48.8923566,2.3389732,bench
Unknown,48.8922173,2.3389544,bench
Unknown,48.8921983,2.3389128,bench
Unknown,48.8921869,2.3388431,bench
Unknown,48.8922058,2.3387264,bench
Unknown,48.8922226,2.3386969,bench
Unknown,48.8922371,2.3386801,bench
Unknown,48.8920511,2.3383288,bench
Unknown,48.8920255,2.338312,bench
Unknown,48.8919986,2.3382979,bench
Unknown,48.8919695,2.3382818,bench
Unknown,48.8919435,2.3382671,bench
Unknown,48.8919082,2.338249,bench
Unknown,48.8918888,2.3381759,bench
Unknown,48.8921586,2.3380196,bench
Unknown,48.8921432,2.3380082,bench
Unknown,48.8921701,2.3378319,bench
Unknown,48.8921344,2.3377756,bench
Unknown,48.8921071,2.3377461,bench
Unknown,48.8921794,2.3378708,bench
Unknown,48.8922049,2.3379781,bench
Unknown,48.8922367,2.3379848,bench
Unknown,48.8922706,2.3380015,bench
Unknown,48.8922975,2.3380331,bench
Unknown,48.8923301,2.3380921,bench
Unknown,48.8923416,2.3381356,bench
Unknown,48.8923522,2.3381846,bench
Unknown,48.8923628,2.3382329,bench
Unknown,48.8923636,2.3383234,bench
Unknown,48.8923465,2.3383992,bench
Unknown,48.8923332,2.3384629,bench
Unknown,48.8923143,2.3385353,bench
Unknown,48.8920634,2.3377253,bench
Unknown,48.8920325,2.3377253,bench
Unknown,48.8921031,2.3379251,bench
Unknown,48.8920361,2.3378808,bench
Unknown,48.8919378,2.3379593,bench
Unknown,48.8919223,2.3380183,bench
Café Pli,48.8691529,2.3687512,cafe
Sammy & Joe,48.8619966,2.384122,fast_food
Moneytrans,48.877797,2.3544206,money_transfer
Western Union,48.8780828,2.3541501,money_transfer
L'Amiral,48.8940234,2.34905,bar
Infinity Club,48.8822905,2.3272502,bar
Vendredi Soir,48.8748646,2.3592356,bar
Symbiose,48.8745799,2.3539094,bar
Unknown,48.8795558,2.357502,vending_machine
Campione,48.8330811,2.288433,bar
Le Rouge à Lèvres,48.871584,2.3460729,bar
L'adjugé Bar,48.8707757,2.3486322,bar
Les Snobs,48.8678483,2.3470104,bar
Unknown,48.8836696,2.3268302,recycling
Unknown,48.8625867,2.3426735,toilets
Unknown,48.8232416,2.3542263,charging_station
Docteur Rémi Brunel,48.8311256,2.3535165,dentist
Tina - Bar à tapas,48.849261,2.335227,bar
Café Colette,48.8559157,2.3915137,bar
Comptoir Rivoli,48.8559825,2.3584546,bar
O’Sullivans Bastille,48.8529989,2.3701829,bar
Paolasso,48.8536209,2.3823359,bar
